hostid,groupid,itemid,hostgroup,hostname,itemname
10407,18,34836,Templates/Power,APC UPS Symmetra LX SNMP,{#PHASEINDEX}: Phase input current
10407,18,34837,Templates/Power,APC UPS Symmetra LX SNMP,{#PHASEINDEX}: Phase input voltage
10407,18,34838,Templates/Power,APC UPS Symmetra LX SNMP,{#PHASEINDEX}: Phase output current
10407,18,34839,Templates/Power,APC UPS Symmetra LX SNMP,"{#PHASEINDEX}: Phase output load, %"
10407,18,34840,Templates/Power,APC UPS Symmetra LX SNMP,{#PHASEINDEX}: Phase output voltage
10407,18,34824,Templates/Power,APC UPS Symmetra LX SNMP,{#SNMPINDEX}: External battery packs bad
10408,18,34841,Templates/Power,APC UPS Symmetra RM SNMP,Battery capacity
10408,18,34864,Templates/Power,APC UPS Symmetra RM SNMP,Battery last replace date
10408,18,34863,Templates/Power,APC UPS Symmetra RM SNMP,Battery replace indicator
10408,18,34862,Templates/Power,APC UPS Symmetra RM SNMP,Battery runtime remaining
10408,18,34861,Templates/Power,APC UPS Symmetra RM SNMP,Battery status
10408,18,34860,Templates/Power,APC UPS Symmetra RM SNMP,Battery temperature
10408,18,34859,Templates/Power,APC UPS Symmetra RM SNMP,Battery voltage
10408,18,34866,Templates/Power,APC UPS Symmetra RM SNMP,External bad battery packs discovery
10408,18,34854,Templates/Power,APC UPS Symmetra RM SNMP,External battery packs count
10408,18,34867,Templates/Power,APC UPS Symmetra RM SNMP,External battery packs discovery
10408,18,34868,Templates/Power,APC UPS Symmetra RM SNMP,External sensor port 1 discovery
10408,18,34869,Templates/Power,APC UPS Symmetra RM SNMP,External sensor port 2 discovery
10408,18,34858,Templates/Power,APC UPS Symmetra RM SNMP,Input fail cause
10408,18,34857,Templates/Power,APC UPS Symmetra RM SNMP,Input frequency
10408,18,34870,Templates/Power,APC UPS Symmetra RM SNMP,Input phases discovery
10408,18,34856,Templates/Power,APC UPS Symmetra RM SNMP,Input voltage
10408,18,34847,Templates/Power,APC UPS Symmetra RM SNMP,Model
10408,18,34855,Templates/Power,APC UPS Symmetra RM SNMP,Output current
10408,18,34853,Templates/Power,APC UPS Symmetra RM SNMP,Output load
10408,18,34871,Templates/Power,APC UPS Symmetra RM SNMP,Output phases discovery
10408,18,34842,Templates/Power,APC UPS Symmetra RM SNMP,Output status
10408,18,34852,Templates/Power,APC UPS Symmetra RM SNMP,Output voltage
10408,18,34865,Templates/Power,APC UPS Symmetra RM SNMP,SNMP agent availability
10408,18,34851,Templates/Power,APC UPS Symmetra RM SNMP,SNMP traps (fallback)
10408,18,34844,Templates/Power,APC UPS Symmetra RM SNMP,Serial number
10408,18,34850,Templates/Power,APC UPS Symmetra RM SNMP,System contact details
10408,18,34849,Templates/Power,APC UPS Symmetra RM SNMP,System description
10408,18,34848,Templates/Power,APC UPS Symmetra RM SNMP,System location
10408,18,34846,Templates/Power,APC UPS Symmetra RM SNMP,System name
10408,18,34845,Templates/Power,APC UPS Symmetra RM SNMP,System object ID
10408,18,34843,Templates/Power,APC UPS Symmetra RM SNMP,Uptime
10408,18,34873,Templates/Power,APC UPS Symmetra RM SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery estimated replace date
10408,18,34874,Templates/Power,APC UPS Symmetra RM SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery pack cartridge health
10408,18,34875,Templates/Power,APC UPS Symmetra RM SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery status
10408,18,34876,Templates/Power,APC UPS Symmetra RM SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery temperature
10408,18,34877,Templates/Power,APC UPS Symmetra RM SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Serial number
10408,18,34878,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR1_NAME}: Humidity sensor
10408,18,34879,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR1_NAME}: Sensor alarm status
10408,18,34880,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR1_NAME}: Temperature sensor
10408,18,34881,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR2_NAME}: Humidity sensor
10408,18,34882,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR2_NAME}: Sensor alarm status
10408,18,34883,Templates/Power,APC UPS Symmetra RM SNMP,{#EXTERNAL_SENSOR2_NAME}: Temperature sensor
10408,18,34884,Templates/Power,APC UPS Symmetra RM SNMP,{#PHASEINDEX}: Phase input current
10408,18,34885,Templates/Power,APC UPS Symmetra RM SNMP,{#PHASEINDEX}: Phase input voltage
10408,18,34886,Templates/Power,APC UPS Symmetra RM SNMP,{#PHASEINDEX}: Phase output current
10408,18,34887,Templates/Power,APC UPS Symmetra RM SNMP,"{#PHASEINDEX}: Phase output load, %"
10408,18,34888,Templates/Power,APC UPS Symmetra RM SNMP,{#PHASEINDEX}: Phase output voltage
10408,18,34872,Templates/Power,APC UPS Symmetra RM SNMP,{#SNMPINDEX}: External battery packs bad
10409,18,34889,Templates/Power,APC UPS Symmetra RX SNMP,Battery capacity
10409,18,34912,Templates/Power,APC UPS Symmetra RX SNMP,Battery last replace date
10409,18,34911,Templates/Power,APC UPS Symmetra RX SNMP,Battery replace indicator
10409,18,34910,Templates/Power,APC UPS Symmetra RX SNMP,Battery runtime remaining
10409,18,34909,Templates/Power,APC UPS Symmetra RX SNMP,Battery status
10409,18,34908,Templates/Power,APC UPS Symmetra RX SNMP,Battery temperature
10409,18,34907,Templates/Power,APC UPS Symmetra RX SNMP,Battery voltage
10409,18,34914,Templates/Power,APC UPS Symmetra RX SNMP,External bad battery packs discovery
10409,18,34902,Templates/Power,APC UPS Symmetra RX SNMP,External battery packs count
10409,18,34915,Templates/Power,APC UPS Symmetra RX SNMP,External battery packs discovery
10409,18,34916,Templates/Power,APC UPS Symmetra RX SNMP,External sensor port 1 discovery
10409,18,34917,Templates/Power,APC UPS Symmetra RX SNMP,External sensor port 2 discovery
10409,18,34906,Templates/Power,APC UPS Symmetra RX SNMP,Input fail cause
10409,18,34905,Templates/Power,APC UPS Symmetra RX SNMP,Input frequency
10409,18,34918,Templates/Power,APC UPS Symmetra RX SNMP,Input phases discovery
10409,18,34904,Templates/Power,APC UPS Symmetra RX SNMP,Input voltage
10409,18,34895,Templates/Power,APC UPS Symmetra RX SNMP,Model
10409,18,34903,Templates/Power,APC UPS Symmetra RX SNMP,Output current
10409,18,34901,Templates/Power,APC UPS Symmetra RX SNMP,Output load
10409,18,34919,Templates/Power,APC UPS Symmetra RX SNMP,Output phases discovery
10409,18,34890,Templates/Power,APC UPS Symmetra RX SNMP,Output status
10409,18,34900,Templates/Power,APC UPS Symmetra RX SNMP,Output voltage
10409,18,34913,Templates/Power,APC UPS Symmetra RX SNMP,SNMP agent availability
10409,18,34899,Templates/Power,APC UPS Symmetra RX SNMP,SNMP traps (fallback)
10409,18,34892,Templates/Power,APC UPS Symmetra RX SNMP,Serial number
10409,18,34898,Templates/Power,APC UPS Symmetra RX SNMP,System contact details
10409,18,34897,Templates/Power,APC UPS Symmetra RX SNMP,System description
10409,18,34896,Templates/Power,APC UPS Symmetra RX SNMP,System location
10409,18,34894,Templates/Power,APC UPS Symmetra RX SNMP,System name
10409,18,34893,Templates/Power,APC UPS Symmetra RX SNMP,System object ID
10409,18,34891,Templates/Power,APC UPS Symmetra RX SNMP,Uptime
10409,18,34921,Templates/Power,APC UPS Symmetra RX SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery estimated replace date
10409,18,34922,Templates/Power,APC UPS Symmetra RX SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery pack cartridge health
10409,18,34923,Templates/Power,APC UPS Symmetra RX SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery status
10409,18,34924,Templates/Power,APC UPS Symmetra RX SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Battery temperature
10409,18,34925,Templates/Power,APC UPS Symmetra RX SNMP,{#BATTERY_PACK}.{#CARTRIDGE_INDEX}: Serial number
10409,18,34926,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR1_NAME}: Humidity sensor
10409,18,34927,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR1_NAME}: Sensor alarm status
10409,18,34928,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR1_NAME}: Temperature sensor
10409,18,34929,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR2_NAME}: Humidity sensor
10409,18,34930,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR2_NAME}: Sensor alarm status
10409,18,34931,Templates/Power,APC UPS Symmetra RX SNMP,{#EXTERNAL_SENSOR2_NAME}: Temperature sensor
10409,18,34932,Templates/Power,APC UPS Symmetra RX SNMP,{#PHASEINDEX}: Phase input current
10409,18,34933,Templates/Power,APC UPS Symmetra RX SNMP,{#PHASEINDEX}: Phase input voltage
10409,18,34934,Templates/Power,APC UPS Symmetra RX SNMP,{#PHASEINDEX}: Phase output current
10409,18,34935,Templates/Power,APC UPS Symmetra RX SNMP,"{#PHASEINDEX}: Phase output load, %"
10409,18,34936,Templates/Power,APC UPS Symmetra RX SNMP,{#PHASEINDEX}: Phase output voltage
10409,18,34920,Templates/Power,APC UPS Symmetra RX SNMP,{#SNMPINDEX}: External battery packs bad
10385,16,33695,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,BBU discovery
10385,16,33703,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,BBU {#ID} on {#LOCATION}: Health status
10385,16,33704,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,BBU {#ID} on {#LOCATION}: Running status
10385,16,33705,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controller {#ID}: CPU utilization
10385,16,33706,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controller {#ID}: Health status
10385,16,33707,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controller {#ID}: Memory utilization
10385,16,33708,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controller {#ID}: Role
10385,16,33709,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controller {#ID}: Running status
10385,16,33696,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Controllers discovery
10385,16,33710,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Disk {#MODEL} on {#LOCATION}: Health score
10385,16,33711,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Disk {#MODEL} on {#LOCATION}: Health status
10385,16,33712,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Disk {#MODEL} on {#LOCATION}: Running status
10385,16,33713,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Disk {#MODEL} on {#LOCATION}: Temperature
10385,16,33697,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Disks discovery
10385,16,33698,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Enclosure discovery
10385,16,33714,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Enclosure {#NAME}: Health status
10385,16,33715,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Enclosure {#NAME}: Running status
10385,16,33716,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Enclosure {#NAME}: Temperature
10385,16,33717,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,FAN {#ID} on {#LOCATION}: Health status
10385,16,33718,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,FAN {#ID} on {#LOCATION}: Running status
10385,16,33699,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,FANs discovery
10385,16,42599,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,ICMP loss
10385,16,42598,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,ICMP ping
10385,16,42600,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,ICMP response time
10385,16,33720,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Average read I/O latency
10385,16,33719,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Average total I/O latency
10385,16,33721,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Average write I/O latency
10385,16,33728,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Capacity
10385,16,33722,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Read operations per second
10385,16,33723,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Read traffic per second
10385,16,33729,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Status
10385,16,33724,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Total I/O per second
10385,16,33725,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Total traffic per second
10385,16,33726,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Write operations per second
10385,16,33727,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUN {#NAME}: Write traffic per second
10385,16,33700,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,LUNs discovery
10385,16,33731,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Average I/O latency
10385,16,33730,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: CPU utilization
10385,16,33732,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Read operations per second
10385,16,33733,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Read traffic per second
10385,16,33734,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Total I/O per second
10385,16,33735,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Total traffic per second
10385,16,33736,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Write operations per second
10385,16,33737,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Node {#NODE}: Write traffic per second
10385,16,33701,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Nodes performance discovery
10385,16,33692,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,OceanStor 5300 V5: Capacity total
10385,16,33693,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,OceanStor 5300 V5: Capacity used
10385,16,33691,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,OceanStor 5300 V5: Status
10385,16,33694,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,OceanStor 5300 V5: Version
10385,16,33738,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Capacity free
10385,16,33743,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Capacity total
10385,16,33742,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Capacity used
10385,16,33739,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Capacity used percentage
10385,16,33740,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Health status
10385,16,33741,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Pool {#NAME}: Running status
10385,16,42608,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,SNMP agent availability
10385,16,42601,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,SNMP traps (fallback)
10385,16,33702,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Storage pools discovery
10385,16,42602,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,System contact details
10385,16,42603,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,System description
10385,16,42604,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,System location
10385,16,42605,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,System name
10385,16,42606,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,System object ID
10385,16,42607,Templates/SAN,Huawei OceanStor 5300 V5 SNMP,Uptime
10396,16,34260,Templates/SAN,NetApp AFF A700 by HTTP,Chassis discovery
10396,16,34247,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS raw, other"
10396,16,34256,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS raw, read"
10396,16,34258,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS raw, total"
10396,16,34250,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS raw, write"
10396,16,34243,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS, other rate"
10396,16,34244,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS, read rate"
10396,16,34245,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS, total rate"
10396,16,34246,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster IOPS, write rate"
10396,16,34257,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency raw, other"
10396,16,34259,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency raw, read"
10396,16,34255,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency raw, total"
10396,16,34254,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency raw, write"
10396,16,34239,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency, other"
10396,16,34227,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency, read"
10396,16,34237,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency, total"
10396,16,34236,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster latency, write"
10396,16,34241,Templates/SAN,NetApp AFF A700 by HTTP,Cluster location
10396,16,34242,Templates/SAN,NetApp AFF A700 by HTTP,Cluster name
10396,16,34248,Templates/SAN,NetApp AFF A700 by HTTP,Cluster software version
10396,16,34240,Templates/SAN,NetApp AFF A700 by HTTP,Cluster status
10396,16,34253,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster throughput, other rate"
10396,16,34252,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster throughput, read rate"
10396,16,34251,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster throughput, total rate"
10396,16,34249,Templates/SAN,NetApp AFF A700 by HTTP,"Cluster throughput, write rate"
10396,16,34261,Templates/SAN,NetApp AFF A700 by HTTP,Disks discovery
10396,16,34265,Templates/SAN,NetApp AFF A700 by HTTP,Ethernet ports discovery
10396,16,34266,Templates/SAN,NetApp AFF A700 by HTTP,FC ports discovery
10396,16,34262,Templates/SAN,NetApp AFF A700 by HTTP,FRUs discovery
10396,16,34229,Templates/SAN,NetApp AFF A700 by HTTP,Get FC ports
10396,16,34233,Templates/SAN,NetApp AFF A700 by HTTP,Get FRUs
10396,16,34232,Templates/SAN,NetApp AFF A700 by HTTP,Get LUNs
10396,16,34228,Templates/SAN,NetApp AFF A700 by HTTP,Get SVMs
10396,16,34226,Templates/SAN,NetApp AFF A700 by HTTP,Get chassis
10396,16,34235,Templates/SAN,NetApp AFF A700 by HTTP,Get cluster
10396,16,34234,Templates/SAN,NetApp AFF A700 by HTTP,Get disks
10396,16,34230,Templates/SAN,NetApp AFF A700 by HTTP,Get ethernet ports
10396,16,34231,Templates/SAN,NetApp AFF A700 by HTTP,Get nodes
10396,16,34238,Templates/SAN,NetApp AFF A700 by HTTP,Get volumes
10396,16,34263,Templates/SAN,NetApp AFF A700 by HTTP,LUNs discovery
10396,16,34264,Templates/SAN,NetApp AFF A700 by HTTP,Nodes discovery
10396,16,34267,Templates/SAN,NetApp AFF A700 by HTTP,SVMs discovery
10396,16,34268,Templates/SAN,NetApp AFF A700 by HTTP,Volumes discovery
10396,16,34274,Templates/SAN,NetApp AFF A700 by HTTP,{#DISKNAME}: State
10396,16,34286,Templates/SAN,NetApp AFF A700 by HTTP,{#ETHPORTNAME}: State
10396,16,34287,Templates/SAN,NetApp AFF A700 by HTTP,{#FCPORTNAME}: Description
10396,16,34288,Templates/SAN,NetApp AFF A700 by HTTP,{#FCPORTNAME}: State
10396,16,34275,Templates/SAN,NetApp AFF A700 by HTTP,{#FRUID}: State
10396,16,34273,Templates/SAN,NetApp AFF A700 by HTTP,{#ID}: State
10396,16,34278,Templates/SAN,NetApp AFF A700 by HTTP,{#LUNNAME}: Container state
10396,16,34276,Templates/SAN,NetApp AFF A700 by HTTP,{#LUNNAME}: Space size
10396,16,34277,Templates/SAN,NetApp AFF A700 by HTTP,{#LUNNAME}: Space used
10396,16,34279,Templates/SAN,NetApp AFF A700 by HTTP,{#LUNNAME}: State
10396,16,34281,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: Controller over temperature
10396,16,34282,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: Location
10396,16,34283,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: Membership
10396,16,34280,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: Software version
10396,16,34284,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: State
10396,16,34285,Templates/SAN,NetApp AFF A700 by HTTP,{#NODENAME}: Uptime
10396,16,34289,Templates/SAN,NetApp AFF A700 by HTTP,{#SVMNAME}: Comment
10396,16,34290,Templates/SAN,NetApp AFF A700 by HTTP,{#SVMNAME}: State
10396,16,34301,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: Available size
10396,16,34300,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: Comment
10396,16,34291,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: SVM name
10396,16,34312,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: Space size
10396,16,34310,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: State
10396,16,34313,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: Type
10396,16,34311,Templates/SAN,NetApp AFF A700 by HTTP,{#VOLUMENAME}: Used size
10396,16,34305,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS raw, other"
10396,16,34304,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS raw, read"
10396,16,34303,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS raw, total"
10396,16,34302,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS raw, write"
10396,16,34309,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS, other rate"
10396,16,34308,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS, read rate"
10396,16,34307,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS, total rate"
10396,16,34306,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume IOPS, write rate"
10396,16,34299,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency raw, other"
10396,16,34298,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency raw, read"
10396,16,34297,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency raw, total"
10396,16,34296,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency raw, write"
10396,16,34269,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency, other"
10396,16,34270,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency, read"
10396,16,34272,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency, total"
10396,16,34271,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume latency, write"
10396,16,34295,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume throughput, other rate"
10396,16,34294,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume throughput, read rate"
10396,16,34293,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume throughput, total rate"
10396,16,34292,Templates/SAN,NetApp AFF A700 by HTTP,"{#VOLUMENAME}: Volume throughput, write rate"
10378,16,33353,Templates/SAN,NetApp FAS3220 SNMP,CPU discovery
10378,16,33352,Templates/SAN,NetApp FAS3220 SNMP,Cluster metrics discovery
10378,16,33354,Templates/SAN,NetApp FAS3220 SNMP,Filesystems discovery
10378,16,33355,Templates/SAN,NetApp FAS3220 SNMP,HA discovery
10378,16,42610,Templates/SAN,NetApp FAS3220 SNMP,ICMP loss
10378,16,42609,Templates/SAN,NetApp FAS3220 SNMP,ICMP ping
10378,16,42611,Templates/SAN,NetApp FAS3220 SNMP,ICMP response time
10378,16,33348,Templates/SAN,NetApp FAS3220 SNMP,NetApp FAS3220: Failed disks count
10378,16,33349,Templates/SAN,NetApp FAS3220 SNMP,NetApp FAS3220: Failed disks message
10378,16,33350,Templates/SAN,NetApp FAS3220 SNMP,NetApp FAS3220: Product firmware version
10378,16,33351,Templates/SAN,NetApp FAS3220 SNMP,NetApp FAS3220: Product version
10378,16,33356,Templates/SAN,NetApp FAS3220 SNMP,Network ports discovery
10378,16,33368,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: CPU utilization
10378,16,33375,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Cannot takeover cause
10378,16,33359,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Degraded power supplies count
10378,16,33360,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Degraded power supplies message
10378,16,33357,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Failed FAN count
10378,16,33358,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Failed FAN message
10378,16,33376,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: HA settings
10378,16,33362,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Health
10378,16,33363,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Location
10378,16,33364,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Model
10378,16,33365,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: NVRAM battery status
10378,16,33361,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Over-temperature
10378,16,33366,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Serial number
10378,16,33367,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE.NAME}: Uptime
10378,16,33379,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Bits received
10378,16,33382,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Bits sent
10378,16,33384,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Health
10378,16,33383,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Health degraded reason
10378,16,33377,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Inbound packets discarded
10378,16,33378,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Inbound packets with errors
10378,16,33380,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Outbound packets discarded
10378,16,33381,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Outbound packets with errors
10378,16,33386,Templates/SAN,NetApp FAS3220 SNMP,Node {#NODE}: port {#IFNAME} ({#TYPE}): Role
